,Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1433,1434,60,191004.99478714162,93.0,10261,206101.6652892562,180183.74675819985,176938.0475285171,179956.7995658466,192854.50632911394,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,6,5,2000,2000,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,204691.87191011236,318.0,144341.31346578366,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,170670.57674418605,0.0,0.0,936.0,936.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,962,830,1792,1.0,0.0,2,1,3,1,139962.51156462586,8,183429.14705882352,1,202892.65632183908,240052.6903409091,2.0,451.0,187489.8360030511,187885.73529411765,186433.973880597,0,0,0,0,0,0,0,5,2008,173401.8366219416,175202.21953255427,186500
1434,1435,20,191004.99478714162,80.0,17400,164754.81837837838,203661.1111111111,176938.0475285171,196734.13846153847,156270.1224489796,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,5,1977,1977,171483.95617879054,179803.6792189679,194573.0,195817.99999943763,156958.24311926606,0.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,161573.06818181818,936.0,0.0,190.0,1126.0,182021.19537815126,123919.48979591837,186186.7098901099,186825.1131934033,1126,0,1126,1.0,0.0,2,0,3,1,139962.51156462586,5,183429.14705882352,1,202892.65632183908,202068.86966824645,2.0,484.0,187489.8360030511,187885.73529411765,132330.00000001237,295,41,0,0,0,0,0,5,2006,173401.8366219416,175202.21953255427,160000
1435,1436,20,191004.99478714162,80.0,8400,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,6,9,1962,2005,171483.95617879054,179803.6792189679,149841.64563106795,148386.0659898477,204691.87191011236,237.0,231633.51024590165,168897.5684931507,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,170670.57674418605,0.0,0.0,1319.0,1319.0,182021.19537815126,142362.8761682243,186186.7098901099,186825.1131934033,1537,0,1537,1.0,0.0,1,1,3,1,212116.02389078497,7,183429.14705882352,1,202892.65632183908,202068.86966824645,2.0,462.0,187489.8360030511,187885.73529411765,186433.973880597,0,36,0,0,0,0,0,7,2008,143973.2558139535,146526.62376237623,174000
1436,1437,20,191004.99478714162,60.0,9000,164754.81837837838,180183.74675819985,177934.5744680851,179956.7995658466,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,4,6,1971,1971,171483.95617879054,179803.6792189679,163077.45045045044,167661.5652173913,156958.24311926606,0.0,144341.31346578366,184034.89625585024,225230.44204018547,140759.81818181818,183632.6209000763,165652.29590766,161573.06818181818,616.0,0.0,248.0,864.0,182021.19537815126,142362.8761682243,186186.7098901099,186825.1131934033,864,0,864,0.0,0.0,1,0,3,1,139962.51156462586,5,183429.14705882352,0,134091.16279069768,142156.42314049587,2.0,528.0,187489.8360030511,187885.73529411765,186433.973880597,0,0,0,0,0,0,0,5,2007,173401.8366219416,175202.21953255427,120500
1437,1438,20,191004.99478714162,96.0,12444,164754.81837837838,180183.74675819985,177934.5744680851,179956.7995658466,316270.6233766234,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,8,5,2008,2008,218876.93356643355,179803.6792189679,213732.90097087377,214432.46031746033,265583.625,426.0,367360.96153846156,184034.89625585024,225230.44204018547,327041.04132231406,183632.6209000763,206643.42081447964,235413.72009569377,1336.0,0.0,596.0,1932.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1932,0,1932,1.0,0.0,2,0,2,1,328554.67,7,183429.14705882352,1,202892.65632183908,240052.6903409091,3.0,774.0,187489.8360030511,187885.73529411765,186433.973880597,0,66,0,304,0,0,0,11,2008,274945.41803278687,272291.752,394617
1438,1439,20,126316.83027522935,90.0,7407,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,128225.30088495575,135091.66666666666,181169.40553633217,185763.80737704918,175985.4779614325,6,7,1957,1996,171483.95617879054,179803.6792189679,149422.17727272728,149803.17289719626,156958.24311926606,0.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,235413.72009569377,600.0,0.0,312.0,912.0,182021.19537815126,142362.8761682243,186186.7098901099,122196.89361702128,1236,0,1236,1.0,0.0,1,0,2,1,139962.51156462586,6,183429.14705882352,0,202892.65632183908,142156.42314049587,2.0,923.0,187489.8360030511,187885.73529411765,186433.973880597,0,158,158,0,0,0,0,4,2010,173401.8366219416,175202.21953255427,149700
1439,1440,60,191004.99478714162,80.0,11584,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,189050.0684931507,184495.49206349207,181169.40553633217,185763.80737704918,166703.38461538462,7,6,1979,1979,218876.93356643355,179803.6792189679,163077.45045045044,167661.5652173913,204691.87191011236,96.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,235413.72009569377,315.0,110.0,114.0,539.0,182021.19537815126,142362.8761682243,186186.7098901099,186825.1131934033,1040,685,1725,0.0,0.0,2,1,3,1,139962.51156462586,6,183429.14705882352,1,202892.65632183908,202068.86966824645,2.0,550.0,187489.8360030511,187885.73529411765,186433.973880597,0,88,216,0,0,0,0,11,2007,173401.8366219416,175202.21953255427,197000
1440,1441,70,191004.99478714162,79.0,11526,206101.6652892562,143104.07936507938,176938.0475285171,196734.13846153847,210624.72549019608,184495.49206349207,181169.40553633217,185763.80737704918,219964.3972088402,6,7,1922,1994,171483.95617879054,179803.6792189679,149422.17727272728,149803.17289719626,156958.24311926606,0.0,144341.31346578366,184034.89625585024,132291.07534246575,327041.04132231406,183632.6209000763,165652.29590766,170670.57674418605,0.0,0.0,588.0,588.0,182021.19537815126,123919.48979591837,186186.7098901099,186825.1131934033,1423,748,2555,0.0,0.0,2,0,3,1,139962.51156462586,11,146385.48387097096,1,134091.16279069768,240052.6903409091,2.0,672.0,187489.8360030511,187885.73529411765,186433.973880597,431,0,0,0,0,0,0,9,2008,173401.8366219416,175202.21953255427,191000
1441,1442,120,126316.83027522935,69.0,4426,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,197965.77333333335,184495.49206349207,181169.40553633217,181959.34210526315,175985.4779614325,6,5,2004,2004,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,204691.87191011236,147.0,231633.51024590165,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,206643.42081447964,235413.72009569377,697.0,0.0,151.0,848.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,848,0,848,1.0,0.0,1,0,1,1,212116.02389078497,3,183429.14705882352,1,202892.65632183908,202068.86966824645,2.0,420.0,187489.8360030511,187885.73529411765,186433.973880597,149,0,0,0,0,0,0,5,2008,173401.8366219416,175202.21953255427,149300
1442,1443,60,214014.06153846154,85.0,11003,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,225379.83720930232,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,10,5,2008,2008,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,265583.625,160.0,367360.96153846156,184034.89625585024,225230.44204018547,327041.04132231406,183632.6209000763,206643.42081447964,235413.72009569377,765.0,0.0,252.0,1017.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1026,981,2007,1.0,0.0,2,1,3,1,328554.67,10,183429.14705882352,1,202892.65632183908,240052.6903409091,3.0,812.0,187489.8360030511,187885.73529411765,186433.973880597,168,52,0,0,0,0,0,4,2009,173401.8366219416,175202.21953255427,310000
1443,1444,30,191004.99478714162,69.0,8854,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,124834.05172413793,184495.49206349207,181169.40553633217,185763.80737704918,110150.15996585367,6,6,1916,1950,171483.95617879054,179803.6792189679,149841.64563106795,148386.0659898477,156958.24311926606,0.0,144341.31346578366,184034.89625585024,132291.07534246575,140759.81818181818,183632.6209000763,165652.29590766,170670.57674418605,0.0,0.0,952.0,952.0,75532.66063259455,123919.48979591837,105264.07368421053,107675.44444481866,952,0,952,0.0,0.0,1,0,2,1,105565.20512820513,4,183429.14705882352,1,134091.16279069768,142156.42314049587,1.0,192.0,123573.35416666667,108679.0703259898,132330.00000001237,0,98,0,0,40,0,0,5,2009,173401.8366219416,175202.21953255427,121000
1444,1445,20,191004.99478714162,63.0,8500,164754.81837837838,180183.74675819985,177934.5744680851,179956.7995658466,197965.77333333335,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,7,5,2004,2004,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,204691.87191011236,106.0,231633.51024590165,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,206643.42081447964,170670.57674418605,0.0,0.0,1422.0,1422.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1422,0,1422,0.0,0.0,2,0,3,1,212116.02389078497,7,183429.14705882352,0,202892.65632183908,202068.86966824645,2.0,626.0,187489.8360030511,187885.73529411765,186433.973880597,192,60,0,0,0,0,0,11,2007,173401.8366219416,175202.21953255427,179600
1445,1446,85,191004.99478714162,70.0,8400,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,136793.13513513515,184495.49206349207,181169.40553633217,185763.80737704918,135074.48648648648,6,5,1966,1966,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,156958.24311926606,0.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,257689.80597014926,151852.7027027027,187.0,627.0,0.0,814.0,182021.19537815126,156858.87136929462,186186.7098901099,186825.1131934033,913,0,913,1.0,0.0,1,0,3,1,139962.51156462586,6,183429.14705882352,0,134091.16279069768,142156.42314049587,1.0,240.0,187489.8360030511,187885.73529411765,186433.973880597,0,0,252,0,0,0,0,5,2007,173401.8366219416,175202.21953255427,129000
1446,1447,20,191004.99478714162,69.0,26142,206101.6652892562,180183.74675819985,223854.6170212766,179956.7995658466,156270.1224489796,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,7,1962,1962,171483.95617879054,179803.6792189679,163077.45045045044,167661.5652173913,204691.87191011236,189.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,146889.24812030076,593.0,0.0,595.0,1188.0,182021.19537815126,142362.8761682243,186186.7098901099,186825.1131934033,1188,0,1188,0.0,0.0,1,0,3,1,139962.51156462586,6,183429.14705882352,0,202892.65632183908,142156.42314049587,1.0,312.0,187489.8360030511,187885.73529411765,132330.00000001237,261,39,0,0,0,0,0,4,2010,173401.8366219416,175202.21953255427,157900
1447,1448,60,191004.99478714162,80.0,10000,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,197965.77333333335,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,8,5,1995,1996,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,204691.87191011236,438.0,231633.51024590165,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,235413.72009569377,1079.0,0.0,141.0,1220.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1220,870,2090,1.0,0.0,2,1,3,1,212116.02389078497,8,183429.14705882352,1,202892.65632183908,202068.86966824645,2.0,556.0,187489.8360030511,187885.73529411765,186433.973880597,0,65,0,0,0,0,0,12,2007,173401.8366219416,175202.21953255427,240000
1448,1449,50,191004.99478714162,70.0,11767,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,128219.7,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,4,7,1910,2000,171483.95617879054,179803.6792189679,149422.17727272728,167661.5652173913,156958.24311926606,0.0,144341.31346578366,184034.89625585024,149805.714511041,115692.02857142869,183632.6209000763,165652.29590766,170670.57674418605,0.0,0.0,560.0,560.0,182021.19537815126,156858.87136929462,105264.07368421053,186825.1131934033,796,550,1346,0.0,0.0,1,1,2,1,139962.51156462586,6,144240.6470588237,0,134091.16279069768,142156.42314049587,1.0,384.0,123573.35416666667,187885.73529411765,186433.973880597,168,24,0,0,0,0,0,5,2007,173401.8366219416,175202.21953255427,112000
1449,1450,180,126316.83027522935,21.0,1533,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,98576.47985491232,184495.49206349207,181169.40553633217,135911.62790697673,135074.48648648648,5,7,1970,1970,171483.95617879054,179803.6792189679,231690.65573770492,230093.83333333334,156958.24311926606,0.0,144341.31346578366,184034.89625585024,149805.714511041,202688.4789644013,183632.6209000763,206643.42081447964,235413.72009569377,553.0,0.0,77.0,630.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,630,0,630,1.0,0.0,1,0,1,1,328554.67,3,183429.14705882352,0,103317.28395061729,103317.28395061729,0.0,0.0,103317.28395061729,103317.28395061729,186433.973880597,0,0,0,0,0,0,0,8,2006,173401.8366219416,146526.62376237623,92000
1450,1451,90,191004.99478714162,60.0,9000,164754.81837837838,180183.74675819985,177934.5744680851,179956.7995658466,145847.08,184495.49206349207,181169.40553633217,133541.07692307694,210051.76404494382,5,5,1974,1974,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,156958.24311926606,0.0,144341.31346578366,184034.89625585024,149805.714511041,202688.4789644013,183632.6209000763,165652.29590766,170670.57674418605,0.0,0.0,896.0,896.0,182021.19537815126,142362.8761682243,186186.7098901099,186825.1131934033,896,896,1792,0.0,0.0,2,2,4,2,139962.51156462586,8,183429.14705882352,0,103317.28395061729,103317.28395061729,0.0,0.0,103317.28395061729,103317.28395061729,186433.973880597,32,45,0,0,0,0,0,9,2009,173401.8366219416,175202.21953255427,136000
1451,1452,20,191004.99478714162,78.0,9262,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,225379.83720930232,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,8,5,2008,2009,171483.95617879054,179803.6792189679,231690.65573770492,230093.83333333334,265583.625,194.0,231633.51024590165,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,170670.57674418605,0.0,0.0,1573.0,1573.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1578,0,1578,0.0,0.0,2,0,3,1,328554.67,7,183429.14705882352,1,202892.65632183908,240052.6903409091,3.0,840.0,187489.8360030511,187885.73529411765,186433.973880597,0,36,0,0,0,0,0,5,2009,274945.41803278687,272291.752,287090
1452,1453,180,126316.83027522935,35.0,3675,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,128219.7,184495.49206349207,181169.40553633217,181959.34210526315,166703.38461538462,5,5,2005,2005,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,204691.87191011236,80.0,144341.31346578366,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,257689.80597014926,235413.72009569377,547.0,0.0,0.0,547.0,182021.19537815126,156858.87136929462,186186.7098901099,186825.1131934033,1072,0,1072,1.0,0.0,1,0,2,1,139962.51156462586,5,183429.14705882352,0,160570.6845204642,240052.6903409091,2.0,525.0,187489.8360030511,187885.73529411765,186433.973880597,0,28,0,0,0,0,0,5,2006,173401.8366219416,175202.21953255427,145000
1453,1454,20,191004.99478714162,90.0,17217,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,156270.1224489796,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,5,2006,2006,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,156958.24311926606,0.0,144341.31346578366,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,170670.57674418605,0.0,0.0,1140.0,1140.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1140,0,1140,0.0,0.0,1,0,3,1,139962.51156462586,6,183429.14705882352,0,103317.28395061729,103317.28395061729,0.0,0.0,103317.28395061729,103317.28395061729,186433.973880597,36,56,0,0,0,0,0,7,2006,173401.8366219416,146526.62376237623,84500
1454,1455,20,214014.06153846154,62.0,7500,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,225379.83720930232,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,7,5,2004,2005,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,156958.24311926606,0.0,231633.51024590165,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,235413.72009569377,410.0,0.0,811.0,1221.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1221,0,1221,1.0,0.0,2,0,2,1,212116.02389078497,6,183429.14705882352,0,202892.65632183908,202068.86966824645,2.0,400.0,187489.8360030511,187885.73529411765,186433.973880597,0,113,0,0,0,0,0,10,2009,173401.8366219416,175202.21953255427,185000
1455,1456,60,191004.99478714162,62.0,7917,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,192854.50632911394,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,6,5,1999,2000,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,156958.24311926606,0.0,144341.31346578366,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,170670.57674418605,0.0,0.0,953.0,953.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,953,694,1647,0.0,0.0,2,1,3,1,139962.51156462586,7,183429.14705882352,1,202892.65632183908,202068.86966824645,2.0,460.0,187489.8360030511,187885.73529411765,186433.973880597,0,40,0,0,0,0,0,8,2007,173401.8366219416,175202.21953255427,175000
